2003-02-11,14.9500,15.1250,14.7500,15.0250,525570
2003-02-12,15.3250,15.3250,14.5500,14.7250,368190
2003-02-14,15.0000,15.0000,14.0250,14.1500,373088
2003-02-17,14.3500,14.5250,14.0000,14.2500,923452
2003-02-18,14.5000,14.5000,14.1250,14.4500,525080
2003-02-19,14.4250,14.5500,14.1750,14.2500,450950
2003-02-20,14.4750,14.5000,13.9750,14.1000,420066
2003-02-21,14.0000,14.4750,14.0000,14.2000,329528
2003-02-24,14.4750,14.4750,14.0000,14.0000,345284
2003-02-25,14.0750,14.1250,13.8500,14.0500,265990
2003-02-26,14.1000,14.1000,13.7500,14.0000,183350
2003-02-27,14.0250,14.0500,13.8250,13.9000,346696
2003-02-28,14.3000,15.8500,13.5750,13.6750,2954714
2003-03-03,13.9750,13.9750,13.5000,13.5250,767164
2003-03-04,13.5000,13.6750,13.3500,13.5250,209978
2003-03-05,13.5000,13.8750,13.4000,13.5000,1187922
2003-03-06,13.5000,13.6000,13.4500,13.5000,179872
2003-03-07,13.4500,13.6500,13.3000,13.5500,609754
2003-03-10,13.0500,13.6250,13.0500,13.5250,268412
2003-03-11,13.7000,13.7000,13.3250,13.5250,234580
2003-03-12,13.6750,13.8250,13.4000,13.5250,628640
2003-03-13,13.5000,13.5500,13.3750,13.4250,181514
2003-03-17,13.2500,13.5500,13.2500,13.5000,656414
2003-03-19,13.5000,13.6750,13.4750,13.5500,780150
2003-03-20,13.4500,14.5750,13.4500,14.5000,452978
2003-03-21,14.3750,14.7000,14.2500,14.4000,640400
2003-03-24,14.0500,14.0500,13.7500,13.8500,101514
2003-03-25,13.7500,14.2500,13.5500,14.1000,270730
2003-03-26,14.3000,14.7750,14.0250,14.6250,704400
2003-03-27,14.3250,15.1000,14.3250,14.8750,571904
2003-03-28,14.4000,14.9750,14.4000,14.9000,333198
2003-03-31,14.7000,14.7000,13.5500,14.1000,429146
2003-04-01,14.2250,14.7000,14.0000,14.5500,191766
2003-04-02,14.8750,16.6250,14.5000,16.2000,1306994
2003-04-03,16.4500,16.5000,15.3000,15.5000,1920842
2003-04-04,15.4500,16.3250,15.3500,16.1000,1896490
2003-04-07,16.3000,16.5000,15.4500,16.3500,682334
2003-04-08,16.3750,16.3750,15.7000,16.1500,318192
2003-04-09,16.1250,17.2250,15.8750,16.7750,631058
2003-04-10,16.7500,17.1250,16.5000,16.9000,702860
2003-04-11,16.2500,17.1250,16.1250,16.7250,327770
2003-04-15,16.8750,16.8750,15.6000,16.2000,473586
2003-04-16,16.0500,16.6250,16.0500,16.4000,547090
2003-04-17,16.4000,17.9250,16.1250,16.7250,1174500
2003-04-21,17.0000,17.2250,16.4250,16.9250,651664
2003-04-22,17.1500,17.4000,16.7500,16.8500,753862
2003-04-23,17.0000,18.2000,16.5500,16.7000,2792064
2003-04-24,16.5000,16.8000,15.3000,16.1750,1123784
2003-04-25,16.2500,16.2500,15.5500,15.6750,230908
2003-04-28,15.7750,16.2500,15.5000,16.0000,375220
2003-04-29,16.2000,16.2000,15.8750,16.0000,285684
2003-04-30,16.1750,17.2500,16.1750,16.9000,1862916
2003-05-02,16.8000,17.6000,16.8000,17.0500,1438912
2003-05-05,17.0250,17.2250,16.7500,16.8750,666538
2003-05-06,16.7000,17.0500,16.7000,16.9250,2045038
2003-05-07,17.0000,17.0000,16.5750,16.7500,187292
2003-05-08,16.5750,16.8750,16.5250,16.8000,121994
2003-05-09,15.0750,16.7000,15.0750,16.4500,237360
2003-05-12,16.1500,16.5000,16.0500,16.3750,170680
2003-05-13,16.2500,17.0500,15.9750,16.8000,1240988
2003-05-14,16.7500,17.5000,16.7500,17.3500,1421380
2003-05-15,17.5000,17.5000,17.0000,17.0000,193444
2003-05-16,17.3250,17.5500,16.5500,17.1000,442014
2003-05-19,17.3250,17.3500,17.0000,17.0250,323248
2003-05-20,17.4500,17.4750,17.0500,17.3750,406706
2003-05-21,17.4750,17.7500,17.2750,17.4000,701186
2003-05-22,17.7250,17.7500,17.2500,17.5000,406572
2003-05-23,17.5500,17.6000,17.3750,17.5000,1731882
2003-05-26,17.5000,19.2000,17.5000,18.6750,1016626
2003-05-27,18.9000,19.9000,18.2250,18.3000,1813702
2003-05-28,18.8750,19.0000,18.4500,18.7250,357760
2003-05-29,19.0000,20.1500,19.0000,19.6000,1872754
2003-05-30,19.9500,19.9500,18.6000,19.0500,606810
2003-06-02,19.3750,19.8500,18.6500,19.5500,592402
2003-06-03,19.9500,20.9000,19.9500,20.7250,1900860
2003-06-04,21.0000,21.1500,20.7500,20.9000,1021940
2003-06-05,21.0000,21.0000,20.5500,20.9500,787988
2003-06-06,20.6250,20.9500,20.1750,20.4500,699432
2003-06-09,20.9500,21.0000,20.5000,20.7000,276980
2003-06-10,20.5000,20.7250,19.7000,19.8500,308834
2003-06-11,20.0250,20.7500,19.9500,20.5500,522620
2003-06-12,20.5000,20.8500,19.9500,20.0250,616864
2003-06-13,20.3750,22.0000,20.3750,21.0500,1441712
2003-06-16,21.0000,21.0000,20.5000,20.6250,386210
2003-06-17,21.1250,21.2500,20.7250,20.7750,613668
2003-06-18,20.9500,20.9500,20.3250,20.6750,880682
2003-06-19,20.7250,20.7250,19.8000,20.0750,979718
2003-06-20,20.0750,20.2500,19.4000,19.5750,273402
2003-06-23,19.8000,19.8750,18.3500,18.4500,765532
2003-06-24,18.9000,19.0000,18.4250,18.5250,373910
2003-06-25,18.5000,19.2000,18.2500,18.8750,606760
2003-06-26,18.9750,19.3750,18.9750,19.1000,695494
2003-06-27,19.3500,19.6500,18.0000,19.2500,749544
2003-06-30,19.4000,19.6750,19.2500,19.5250,648792
2003-07-01,19.7500,19.7500,19.2500,19.5500,203074
2003-07-02,19.5000,19.6750,19.0000,19.4000,339564
2003-07-03,19.6000,19.7000,19.4250,19.5500,359428
2003-07-04,19.5000,19.5000,18.6750,19.1750,376488
2003-07-07,18.7500,19.1250,18.3750,18.5000,1331744
2003-07-08,18.6250,18.7500,18.0000,18.3000,1474774
2003-07-09,18.7500,18.7500,18.0500,18.1250,516320
2003-07-10,18.4000,19.0000,18.0250,18.4750,501508
2003-07-11,18.2750,18.9000,18.2750,18.6750,264736
2003-07-14,18.9500,19.1250,18.7000,18.9750,635624
2003-07-15,19.2500,19.6500,18.7000,18.8250,3346708
2003-07-16,19.0000,19.1500,18.7000,18.9750,1522948
2003-07-17,18.9000,21.0750,18.9000,19.8750,6376258
2003-07-18,20.0000,21.0500,19.6250,20.6250,6225144
2003-07-21,21.4000,21.9250,20.6750,20.9000,7372656
2003-07-22,22.0000,22.5000,20.6250,22.0500,6318086
2003-07-23,22.4000,22.8500,20.7750,21.2750,10464894
2003-07-24,21.5000,23.9000,21.1250,23.5750,7914330
2003-07-25,23.7500,23.7500,22.5750,23.4750,3557874
2003-07-28,25.0000,25.0000,23.3750,23.8000,4153018
2003-07-29,23.9500,23.9500,23.0250,23.2500,1396042
2003-07-30,23.7500,23.7500,23.0250,23.1250,1642330
2003-07-31,23.3500,26.3500,23.1000,25.3250,12268558
2003-08-01,25.4250,26.7500,24.8750,26.4750,5956836
2003-08-04,25.9500,26.6750,25.7500,26.2000,3131522
2003-08-05,26.3000,28.3500,26.3000,27.1500,7015806
2003-08-06,27.0000,27.0000,25.7000,25.9250,4913824
2003-08-07,26.4000,26.6000,25.0500,25.6000,3766826
2003-08-08,25.8500,26.2250,24.7750,25.4000,4823566
2003-08-11,24.5000,26.4000,24.5000,25.9750,4027662
2003-08-12,25.8000,26.6250,25.3250,25.8250,2552206
2003-08-13,25.9250,26.4750,25.0500,25.2250,4849876
2003-08-14,25.5250,27.5000,25.1250,26.6500,4431356
2003-08-18,27.2250,28.9500,27.0000,28.5000,5161958
2003-08-19,28.8000,31.8500,28.5500,30.8500,8305260
2003-08-20,31.0000,31.7500,29.0000,30.2750,4354826
2003-08-21,30.3500,31.1750,28.0750,30.8250,4731062
2003-08-22,31.0500,31.9500,31.0500,31.7750,3846684
2003-08-25,32.0000,32.1750,29.1250,31.0000,6416058
2003-08-26,32.0000,32.1250,30.5000,31.9500,2794608
2003-08-27,32.0000,33.2250,31.8000,33.0250,3308708
2003-08-28,33.3000,34.2500,33.0000,34.1000,2756870
2003-08-29,34.4500,35.0000,33.0500,34.6500,2462886
2003-09-01,35.0000,35.3500,33.8000,34.2500,1006948
2003-09-02,34.5000,34.7250,33.0000,33.3000,1719920
2003-09-03,34.0250,34.8250,32.0000,32.2500,4981220
2003-09-04,31.8500,32.5000,31.8000,32.3250,1204054
2003-09-05,32.5000,32.7250,32.2000,32.4000,1181698
2003-09-08,32.7000,32.8750,31.4500,31.5250,1360056
2003-09-09,31.9000,32.6250,31.3750,31.8250,2048640
2003-09-10,32.1500,32.5000,31.1500,31.9250,1627942
2003-09-11,32.0000,32.6250,31.5250,31.6500,1304390
2003-09-12,32.0000,32.1500,30.2500,30.8000,1856086
2003-09-15,30.5000,32.0500,29.9500,31.1000,1958724
2003-09-16,30.9500,31.5500,30.0500,31.3000,1587182
2003-09-17,33.0500,34.8500,31.2500,31.6000,1896336
2003-09-18,31.9000,33.1500,31.2250,32.6750,1829372
2003-09-19,33.1500,34.0000,32.0250,32.4500,1956876
2003-09-22,32.5000,32.5000,31.5000,31.5250,530390
2003-09-23,29.0750,31.9500,29.0750,31.5500,573358
2003-09-24,32.0000,33.8500,32.0000,33.5000,2597782
2003-09-25,33.5000,33.7500,32.5500,33.4000,1552240
2003-09-26,38.8500,39.9500,35.0000,37.8000,11490976
2003-09-29,38.3000,40.9500,38.0500,38.4250,5146784
2003-09-30,38.7500,39.9500,38.1000,39.7250,5293606
2003-10-01,39.5000,40.7500,38.4000,38.6000,5006920
2003-10-03,39.0500,39.3000,36.7750,37.4750,4709722
2003-10-06,37.5000,37.9500,37.1250,37.5000,2793718
2003-10-07,38.0000,38.7250,37.3750,38.0750,5331576
2003-10-08,38.2500,38.7500,37.5750,38.1000,4058698
2003-10-09,37.5000,38.0000,36.6000,37.6250,4051770
2003-10-10,37.8750,38.3000,37.5000,38.0000,3315102
2003-10-13,38.4500,40.8250,38.4500,39.4250,3632324
2003-10-14,39.6250,39.7500,35.0500,36.1750,4517008
2003-10-15,36.2000,39.5000,35.9000,38.9750,7534386
2003-10-16,39.0500,39.1250,37.7500,38.6750,1893030
2003-10-17,38.7000,39.9750,38.5000,39.0500,3955672
2003-10-20,39.5000,39.5000,37.0250,37.4500,3139360
2003-10-21,38.3750,38.3750,35.1500,36.4250,3470214
2003-10-22,36.7500,37.2500,35.0000,35.3500,3466832
2003-10-23,36.0000,38.5000,35.7500,37.9000,7590372
2003-10-24,38.0500,39.1500,38.0500,38.6500,4029070
2003-10-27,39.2500,40.7500,38.0000,38.2000,5396594
2003-10-28,38.2000,44.4750,38.0000,41.4750,16251274
2003-10-29,41.5000,43.6500,40.8250,43.1500,6075276
2003-10-30,43.3500,45.7000,43.0500,44.9000,8093718
2003-10-31,44.9500,46.6500,43.1000,45.2000,6674854
2003-11-03,45.4000,45.6000,42.9000,43.1500,3252622
2003-11-04,43.6500,44.9000,42.8750,43.3000,3893852
2003-11-05,43.6500,43.8500,41.5000,42.0250,2810532
2003-11-06,42.2000,43.8500,41.8000,42.4000,5336848
2003-11-07,42.8000,43.4500,42.2500,42.6000,1757918
2003-11-10,50.0000,50.0000,41.7750,42.1000,1618054
2003-11-11,42.7500,44.6750,42.7500,43.7250,5170598
2003-11-12,43.7000,44.1250,41.5250,42.5250,6042938
2003-11-13,42.2500,43.1750,41.2500,41.4750,3501248
2003-11-14,41.5000,42.8250,41.0000,42.1250,4903518
2003-11-17,42.7500,42.7500,41.7500,42.1000,2071024
2003-11-18,42.2500,42.2500,41.0250,41.4250,1820656
2003-11-19,43.0000,43.1500,41.1500,41.3250,3844030
2003-11-20,41.2750,41.7500,40.8750,41.0500,2153872
2003-11-21,41.3000,41.5000,40.1250,40.7750,1776864
2003-11-24,40.9750,41.2000,40.1250,40.5500,942908
2003-11-25,41.5000,42.4750,40.4250,41.1250,1605756
2003-11-27,40.6250,41.4500,39.0000,40.7500,4072618
2003-11-28,41.3750,42.7500,41.2500,42.4000,3089622
2003-12-01,42.7250,42.9500,41.3250,41.4500,1141004
2003-12-02,42.3750,42.8250,40.7500,40.9500,871024
2003-12-03,41.0000,41.4000,40.5000,40.6000,1089366
2003-12-04,40.8500,42.4000,40.2750,41.1750,2611650
2003-12-05,42.0000,42.7500,40.5000,42.2250,3146518
2003-12-08,42.1500,45.8750,41.8250,45.3000,8617542
2003-12-09,45.0000,47.4500,45.0000,46.3500,9634776
2003-12-10,46.0000,46.4000,43.1250,43.5250,3040710
2003-12-11,44.2000,44.9500,43.3000,43.6750,2229360
2003-12-12,43.6500,45.5000,42.7000,44.6000,6449784
2003-12-15,45.4500,46.5000,44.4250,44.8000,4602556
2003-12-16,44.8250,46.0000,43.9000,45.0000,6296186
2003-12-17,45.4500,46.0000,44.7500,45.0750,5864514
2003-12-18,45.2250,47.2750,45.1500,46.5250,8915778
2003-12-19,47.2000,47.5000,45.6000,45.9750,4216066
2003-12-22,46.3250,48.8000,45.8000,47.9750,9679146
2003-12-23,48.5000,50.3250,48.5000,48.9500,11989160
2003-12-24,49.6750,54.6500,49.0000,53.7250,22119070
2003-12-26,55.5000,56.0000,52.1000,53.2500,11562836
2003-12-29,53.5000,54.8500,52.8000,53.1000,4945530
2003-12-30,53.6500,54.0750,52.5000,52.9750,6077396
2003-12-31,53.4500,54.3500,52.5000,52.5500,3808292
2004-01-01,53.3250,55.9500,53.0000,55.5250,6221186
2004-01-02,56.2500,56.7000,54.2750,54.8250,5423944
2004-01-05,55.4750,55.4750,52.6500,53.6250,3868390
2004-01-06,54.7000,57.5000,54.4500,56.5250,11758026
2004-01-07,57.7000,58.3000,54.6500,55.8000,5505934
2004-01-08,56.2250,62.0000,56.2250,60.8250,8027414
2004-01-09,63.0000,65.2250,59.5000,60.2500,7318122
2004-01-12,60.4000,61.1000,58.4750,59.7750,5012170
2004-01-13,59.7500,60.7500,57.7250,59.5750,3895690
2004-01-14,60.7000,70.0000,60.1750,61.0000,7403042
2004-01-15,63.5000,63.5000,56.5500,59.6500,9768548
2004-01-16,60.0000,61.3500,56.5000,57.1500,7748318
2004-01-19,55.5000,57.9000,54.3000,56.2250,7894482
2004-01-20,59.5000,62.5000,58.1250,59.1250,18318198
2004-01-21,59.9250,62.9750,59.5750,61.6500,14202556
2004-01-22,62.2500,65.0000,59.8000,61.0750,8706876
2004-01-23,61.7500,63.5000,60.5000,63.1750,4022300
2004-01-27,64.1500,75.6500,64.1500,73.5500,20067402
2004-01-28,72.9500,73.5000,68.0250,69.8000,9836238
2004-01-29,70.4500,70.4500,66.7500,69.3500,6364222
2004-01-30,69.2500,70.8250,66.8000,67.3250,4349492
2004-02-03,67.8500,68.7000,63.5750,64.1250,6891278
2004-02-04,64.2500,67.2250,63.3250,65.3750,6317416
2004-02-05,65.9750,66.4500,63.5000,64.1750,4769446
2004-02-06,65.2000,70.5000,64.5000,69.9000,11080664
2004-02-09,70.5000,70.7500,67.0500,69.4500,7507914
2004-02-10,69.9500,72.2500,68.2500,69.0500,9519784
2004-02-11,70.2000,71.7000,69.2500,70.8000,6167462
2004-02-12,71.5000,74.1500,71.1500,73.7250,11806266
2004-02-13,73.8750,77.0000,73.2500,76.5750,15456758
2004-02-16,76.5000,80.1250,76.5000,79.2500,10372292
2004-02-17,79.0000,80.0000,75.8250,79.3250,6671772
2004-02-18,80.2000,80.2000,77.5000,78.3500,4016482
2004-02-19,78.4750,80.0000,77.8000,78.6500,6868034
2004-02-20,79.2500,79.2500,75.2500,76.5000,6693784
2004-02-23,77.2500,78.5000,74.4250,75.0750,4586248
2004-02-24,76.4000,76.4000,69.0250,74.3250,7845112
2004-02-25,74.6000,75.0000,73.2500,73.8000,3972712
2004-02-26,74.9750,74.9750,70.5500,71.2250,4250100
2004-02-27,71.2500,73.0000,70.0750,71.2000,5091158
2004-03-01,71.9000,83.8500,71.8500,81.4750,21762408
2004-03-03,82.0000,82.4500,75.6750,76.9750,12024814
2004-03-04,77.4000,80.0000,76.0000,76.9500,7525780
